,DATE,RESIDUE_P,HUMUS_P,FERTZR_P,NET_PL_EXCH_P,EXCH_PO4,SUR_DOP+SED_FLX,SUB_DOP_FLX,SUR_DIP_FLX,SUB_DIP_FLX,PRECIP_P,MICRO_P,FIRE_POX_EMIT,PO4_1,PO4_2,PO4_3,PO4_4,PO4_5,PO4_6,PO4_7,PO4_8,PO4_9,PO4_10,PO4_11,PO4_12,PO4_13,PO4_14,PO4_15,EXCH_P_1,EXCH_P_2,EXCH_P_3,EXCH_P_4,EXCH_P_5,EXCH_P_6,EXCH_P_7,EXCH_P_8,EXCH_P_9,EXCH_P_10,EXCH_P_11,EXCH_P_12,EXCH_P_13,EXCH_P_14,EXCH_P_15,PO4_RES,EXCH_P_RES,ECO_HVST_P,NET_P_MIN
1387,19102004.0,1.700121,135.8353,0.0,-7.066816,32.64738,0.04054623,0.0001535399,0.04413663,0.002175573,1165.87,1.550654,0.0,0.01732039,0.00962037,0.01119426,0.004850136,0.004547778,0.00352003,0.00389825,0.01120018,0.0301151,0.048772,0.1348244,0.1545799,0.1759807,0.1803719,0.0,16.01167,12.79054,18.61992,4.527793,3.657992,1.938385,1.952977,4.164432,6.759529,7.337325,8.368737,9.063826,10.89999,11.3198,0.0,5.416807,0.0,0.0,1.947702
1388,20102004.0,1.699574,135.8341,0.0,-7.107944,32.6334,0.04054623,0.0001535399,0.04413663,0.002175573,1165.843,1.549418,0.0,0.01834041,0.009859568,0.01114786,0.00481553,0.004513757,0.003509504,0.003894866,0.01130437,0.03052402,0.04946839,0.1349571,0.1546418,0.1760151,0.1804077,0.0,15.98912,12.76355,18.57743,4.518281,3.650514,1.935917,1.950521,4.15636,6.746676,7.32503,8.371226,9.068404,10.90309,11.3228,0.0,4.776722,0.0,0.0,1.951285
1389,21102004.0,1.698953,135.8332,0.0,-7.148886,32.6196,0.04054623,0.0001535399,0.04413663,0.002175573,1165.817,1.549195,0.0,0.01569812,0.01041864,0.0114271,0.004920883,0.004585702,0.003517875,0.003894941,0.01141555,0.03094138,0.05014025,0.1350838,0.1547021,0.1760498,0.1804419,0.0,15.96376,12.73696,18.5352,4.508822,3.64307,1.933451,1.948071,4.148336,6.733933,7.312911,8.373747,9.072975,10.90619,11.32582,0.0,3.209979,0.0,0.0,1.954678
1390,22102004.0,1.697643,135.8319,0.0,-7.190355,32.60608,0.04054623,0.0001535399,0.04413663,0.002175573,1165.79,1.549817,0.0,0.02409865,0.01174048,0.01238619,0.005489233,0.0050887,0.003632833,0.003933167,0.01139447,0.03130636,0.05079658,0.1352122,0.1547665,0.1760841,0.1804757,0.0,15.94031,12.71096,18.4935,4.499554,3.635763,1.931003,1.945626,4.140346,6.721304,7.300974,8.376292,9.077553,10.90929,11.32884,0.0,3.207165,0.0,0.0,1.959189
1391,23102004.0,1.695728,135.8299,0.0,-7.231768,32.5928,0.04054623,0.0001535399,0.04413663,0.002175573,1165.764,1.545663,0.0,0.03025253,0.00997353,0.01141559,0.005125067,0.004867577,0.003612188,0.003935942,0.01135638,0.0314514,0.05138682,0.1353367,0.1548314,0.1761183,0.1805093,0.0,15.9253,12.68497,18.45208,4.490374,3.628556,1.928568,1.943193,4.13237,6.708759,7.2892,8.378838,9.082122,10.91239,11.33187,0.0,8.678722,0.0,0.0,1.964911
1392,24102004.0,1.692848,135.8282,0.0,-7.273057,32.57972,0.04054623,0.0001535399,0.04413663,0.002175573,1165.739,1.539228,0.0,0.05268629,0.01158464,0.01188732,0.005284573,0.004941347,0.003599572,0.003925527,0.01150853,0.03166337,0.05189624,0.1354517,0.154896,0.1761526,0.1805429,0.0,15.9143,12.65893,18.41087,4.481184,3.621323,1.92613,1.94077,4.124433,6.696281,7.277576,8.381416,9.0867,10.91549,11.33488,0.0,14.33553,0.0,0.0,1.971245
1393,25102004.0,6.080107,135.8262,0.0,-2.899402,32.57196,0.04054623,0.0001535399,0.04413663,0.002175573,1165.716,1.533414,0.0,0.2359559,0.122664,0.1184455,0.04829249,0.04777047,0.01879306,0.02111405,0.04354903,0.07951102,0.09228432,0.1417319,0.1567381,0.1761869,0.1805759,0.0,15.6891,12.66448,18.37823,4.497208,3.620767,1.924874,1.939279,4.118413,6.68667,7.268785,8.384478,9.091468,10.9186,11.33364,0.0,3.678456,0.0,2.954991,1.979275
1394,26102004.0,6.062022,135.8257,0.0,-2.899402,32.58392,0.04054623,0.0001535399,0.04413663,0.002048819,1165.702,1.54387,0.0,0.4151292,0.2130927,0.1800283,0.07533463,0.07569492,0.02846441,0.03265932,0.0660526,0.1164265,0.1234959,0.1468001,0.158371,0.1763133,0.1805706,0.0,15.77406,12.6755,18.37644,4.504486,3.630255,1.926211,1.940783,4.119674,6.687462,7.269774,8.389152,9.096725,10.92178,11.33659,0.0,11.21119,0.0,2.954991,1.997411
1395,27102004.0,6.042569,135.8254,0.0,-2.899402,32.60268,0.04054623,0.0001535399,0.04413663,0.001894581,1165.695,1.554109,0.0,0.5398377,0.2350303,0.1942514,0.08273105,0.08354338,0.03063562,0.03539005,0.07196421,0.1281108,0.1334562,0.1485348,0.1590095,0.1762812,0.1806209,0.0,15.88296,12.69625,18.38347,4.515878,3.644032,1.928431,1.943261,4.123354,6.692044,7.27435,8.394453,9.102198,10.92496,11.33954,0.0,15.82885,0.0,2.954991,2.016697
1396,28102004.0,6.007761,135.8273,0.0,-2.899402,32.62875,0.04054623,0.0001535423,0.04413663,0.001747963,1165.69,1.579957,0.0,0.6394875,0.3507368,0.2226949,0.09633549,0.09536543,0.03219616,0.03653634,0.0736427,0.1320154,0.1367888,0.1491618,0.1593261,0.1762958,0.180662,0.0,16.2407,12.78494,18.39542,4.529521,3.65993,1.930907,1.945996,4.127672,6.697802,7.280043,8.399961,9.107751,10.92808,11.34251,0.0,23.76304,0.0,2.954991,2.049116
1397,29102004.0,5.973098,135.8288,0.0,-2.899402,32.65348,0.04054623,0.0001535423,0.04413663,0.001711298,1165.692,1.599226,0.0,0.7110726,0.3156859,0.2458659,0.1138396,0.1128891,0.03487513,0.03834821,0.07443859,0.133428,0.1379641,0.149414,0.159515,0.1763265,0.1807,0.0,16.42734,12.84779,18.41632,4.548119,3.680396,1.933787,1.948981,4.1322,6.703948,7.286106,8.405538,9.113338,10.93118,11.34547,0.0,30.64665,0.0,2.954991,2.081724
1398,30102004.0,5.954856,135.828,0.0,-2.899402,32.67738,0.04054623,0.0001535423,0.04413663,0.001711298,1165.692,1.601686,0.0,0.609465,0.2645208,0.2299308,0.1087077,0.1106552,0.03493827,0.03895316,0.07495961,0.1340513,0.138426,0.1495418,0.1596579,0.1763609,0.1807369,0.0,16.56447,12.89258,18.43743,4.568117,3.702859,1.936933,1.952185,4.136853,6.710239,7.292294,8.411139,9.118916,10.93429,11.34846,0.0,23.20732,0.0,2.954991,2.100209
1399,31102004.0,5.941171,135.8269,0.0,-2.899402,32.69988,0.04054623,0.0001535423,0.04413663,0.001711298,1165.688,1.596179,0.0,0.4795718,0.2371867,0.2164075,0.1009898,0.1037532,0.03377877,0.03854991,0.07513593,0.1343858,0.1386534,0.1496279,0.1597998,0.1763952,0.1807711,0.0,16.64352,12.92518,18.45368,4.586049,3.723749,1.939948,1.955387,4.141562,6.716594,7.298524,8.416739,9.124541,10.93739,11.35144,0.0,16.7406,0.0,2.954991,2.114514
1400,1112004.0,5.924926,135.8275,0.0,-2.899402,32.76231,0.04054623,0.0001550837,0.04413663,0.001733756,1165.612,1.602731,0.0,0.8784319,1.012957,1.048297,0.1353975,0.09871746,0.03302765,0.03593327,0.07510312,0.1345856,0.1388022,0.1497001,0.1599814,0.1764296,0.1808042,0.0,16.62941,15.53849,17.21116,4.607844,3.74389,1.942832,1.958501,4.146275,6.722988,7.304753,8.422339,9.130197,10.94049,11.35443,0.0,6.684907,0.0,2.954991,2.129758
1401,2112004.0,5.91272,135.8273,0.0,-2.899402,32.8054,0.04054623,0.0001550851,0.04413663,0.001733768,1165.61,1.608811,0.0,0.4959981,0.3429582,0.3311495,0.1176559,0.09066438,0.03132276,0.03598449,0.07492081,0.1347121,0.1389198,0.1497663,0.1601271,0.1764638,0.1808368,0.0,16.87057,15.75702,17.44585,4.635955,3.761819,1.945435,1.961737,4.150975,6.72939,7.310984,8.427939,9.13586,10.94359,11.35742,0.0,10.6271,0.0,2.954991,2.141704
1402,3112004.0,5.90181,135.8271,0.0,-2.899402,32.82987,0.04054623,0.0001551143,0.04413663,0.001734031,1165.601,1.614191,0.0,0.4228314,0.2262726,0.2025371,0.09283887,0.08145032,0.02958636,0.03179723,0.07457693,0.1347706,0.1390196,0.1498288,0.1602702,0.1764984,0.1808695,0.0,16.98278,15.7988,17.48643,4.658548,3.77839,1.947754,1.964522,4.155627,6.735791,7.317286,8.433539,9.141521,10.94669,11.36042,0.0,16.23334,0.0,2.954991,2.152471
1403,4112004.0,5.887286,135.8272,0.0,-2.899402,32.85189,0.04054623,0.0001551236,0.04413663,0.001734114,1165.591,1.621658,0.0,0.4960454,0.2402129,0.2040269,0.08186141,0.08012625,0.02939319,0.03277472,0.07429183,0.1347804,0.1391048,0.1498891,0.1604228,0.1765327,0.1809021,0.0,17.10009,15.81862,17.50172,4.675009,3.795159,1.949902,1.967548,4.160224,6.742191,7.323593,8.439139,9.147181,10.94977,11.36341,0.0,21.0782,0.0,2.954991,2.166492
1404,5112004.0,5.870575,135.8274,0.0,-2.899402,32.87421,0.04054623,0.0001551303,0.04413663,0.001734175,1165.582,1.629427,0.0,0.6553507,0.2893583,0.226656,0.08282937,0.08257814,0.02951096,0.03328219,0.07420631,0.1347876,0.1391791,0.1499472,0.1605739,0.1765667,0.1809347,0.0,17.24123,15.84186,17.5188,4.688865,3.812073,1.952084,1.970701,4.164802,6.748571,7.329894,8.444709,9.152836,10.9528,11.36642,0.0,25.41002,0.0,2.954991,2.182479
1405,6112004.0,5.851414,135.8276,0.0,-2.899402,32.89831,0.04054623,0.0001551303,0.04413663,0.001687904,1165.573,1.636486,0.0,0.8810515,0.3319534,0.2697129,0.09609673,0.09555269,0.03099169,0.03445789,0.07429826,0.1348207,0.1392481,0.1500032,0.1606565,0.1766466,0.1809545,0.0,17.40611,15.88064,17.54828,4.705659,3.831873,1.954477,1.973952,4.169388,6.754925,7.336199,8.450252,9.158532,10.95584,11.36942,0.0,25.51284,0.0,2.954991,2.20088
1406,7112004.0,5.835031,135.8273,0.0,-2.899402,32.9235,0.04054623,0.0001551303,0.04413663,0.001542762,1165.565,1.638394,0.0,1.008538,0.3194186,0.2797478,0.1024819,0.1040605,0.03217959,0.03569126,0.07460252,0.1349061,0.139308,0.1500583,0.1606973,0.176647,0.1809984,0.0,17.54712,15.92918,17.58828,4.726216,3.85561,1.957219,1.977355,4.174034,6.76128,7.3425,8.455795,9.164189,10.95894,11.37243,0.0,16.85879,0.0,2.954991,2.216937
1407,8112004.0,5.81943,135.8269,0.0,-2.899402,32.94838,0.04054623,0.0001551303,0.04413663,0.001512357,1165.555,1.637977,0.0,1.01366,0.3186136,0.2815424,0.1023088,0.1044741,0.03200607,0.03627367,0.07482157,0.1350269,0.1393587,0.150113,0.1607267,0.1766705,0.1810302,0.0,17.67507,15.97432,17.62711,4.746692,3.879761,1.960097,1.980814,4.178751,6.767652,7.348756,8.461338,9.169854,10.96201,11.37542,0.0,11.70135,0.0,2.954991,2.232281
1408,9112004.0,5.799387,135.8268,0.0,-2.899402,32.97415,0.04054623,0.0001551303,0.04413663,0.001512357,1165.546,1.637025,0.0,1.087415,0.3826583,0.3274803,0.1149499,0.1153954,0.0328918,0.03723725,0.07503776,0.1351329,0.1394095,0.1501681,0.1607562,0.1767016,0.1810643,0.0,17.79852,16.03017,17.67338,4.768815,3.905196,1.963078,1.984286,4.183516,6.774051,7.354982,8.466882,9.175513,10.96503,11.37844,0.0,12.17962,0.0,2.954991,2.251765
1409,10112004.0,5.782759,135.8265,0.0,-2.899402,33.00133,0.04054623,0.000155326,0.04413663,0.001513607,1165.536,1.642622,0.0,0.1857569,0.2523837,0.270391,0.117527,0.115187,0.03349738,0.034802,0.07536855,0.1352193,0.1394622,0.1502232,0.1607725,0.1767341,0.1810976,0.0,17.89835,16.10114,17.73252,4.7949,3.93437,1.966376,1.987783,4.18835,6.780451,7.36121,8.472425,9.181168,10.96805,11.38146,0.0,1.445709,0.0,2.954991,2.268093
1410,11112004.0,5.76858,135.8264,0.0,-2.899402,33.02509,0.04054623,0.0001553551,0.04413663,0.001513858,1165.526,1.650456,0.0,0.2973485,0.2217199,0.2147046,0.09667101,0.09068712,0.03154042,0.03283027,0.0752392,0.1352808,0.1395185,0.1502792,0.1608048,0.1767672,0.1811304,0.0,17.94043,16.1321,17.76624,4.82442,3.961247,1.969504,1.990996,4.193216,6.78685,7.367437,8.477968,9.186832,10.97108,11.38428,0.0,13.24891,0.0,2.954991,2.281875
1411,12112004.0,5.757196,135.8261,0.0,-2.899402,33.04672,0.04054623,0.0001553767,0.04413663,0.001514046,1165.516,1.655873,0.0,0.3478199,0.2143162,0.1965644,0.07618017,0.07738701,0.02941082,0.03307083,0.07491835,0.1352654,0.1395718,0.1503355,0.1608343,0.1768011,0.1811629,0.0,18.00505,16.14916,17.7827,4.841275,3.980876,1.972421,1.994143,4.198062,6.79325,7.373662,8.483512,9.192458,10.9741,11.3874,0.0,13.8528,0.0,2.954991,2.293082
1412,13112004.0,5.744803,135.8259,0.0,-2.899402,33.06786,0.04054623,0.0001553918,0.04413663,0.001376307,1165.506,1.662043,0.0,0.3992982,0.2259162,0.2004074,0.0729214,0.07495693,0.02724576,0.03333478,0.07464927,0.135194,0.1396171,0.1503915,0.1608737,0.1768768,0.1811812,0.0,18.08713,16.16502,17.79598,4.853343,3.996935,1.97496,1.997233,4.20286,6.799621,7.379888,8.489055,9.198045,10.97719,11.39038,0.0,15.64032,0.0,2.954991,2.305124
1413,14112004.0,5.73094,135.8258,0.0,-2.899402,33.08927,0.04054623,0.0001553985,0.04413663,0.001229549,1165.497,1.669215,0.0,0.4607814,0.2464488,0.2114992,0.07351285,0.07451431,0.02664098,0.03369304,0.07446457,0.1351077,0.1396541,0.1504465,0.160902,0.1768793,0.1812222,0.0,18.18628,16.18416,17.8115,4.864752,4.01226,1.977174,2.000316,4.207634,6.805975,7.386115,8.494573,9.203622,10.98027,11.39329,0.0,18.55692,0.0,2.954991,2.318495
1414,15112004.0,5.7131,135.8261,0.0,-2.899402,33.11163,0.04054623,0.0001553985,0.04413663,0.001168365,1165.488,1.678867,0.0,0.5649877,0.2845296,0.2367492,0.0780919,0.07838573,0.02708657,0.03427272,0.07437975,0.1350369,0.1396859,0.1505,0.1609286,0.1769037,0.1812554,0.0,18.31059,16.21156,17.83359,4.877088,4.028085,1.979352,2.003428,4.212408,6.812296,7.392342,8.500059,9.209204,10.98329,11.39625,0.0,25.74755,0.0,2.954991,2.335447
1415,16112004.0,5.685804,135.8272,0.0,-2.899402,33.13671,0.04054623,0.0001553985,0.04413663,0.001168365,1165.482,1.694897,0.0,0.8300518,0.3781878,0.2955177,0.09131597,0.09052696,0.02866045,0.03543436,0.07447377,0.1350021,0.139717,0.1505527,0.1609664,0.1769355,0.1812905,0.0,18.50789,16.25994,17.87198,4.892806,4.046793,1.981738,2.006645,4.21719,6.818604,7.398568,8.505546,9.21479,10.98632,11.39926,0.0,40.76706,0.0,2.954991,2.361
1416,17112004.0,5.6516,135.8288,0.0,-2.899402,33.16573,0.04054623,0.0001553985,0.04413663,0.001168365,1165.479,1.715257,0.0,1.217225,0.4705214,0.3516489,0.1045682,0.1039957,0.03076058,0.03720083,0.07478062,0.1350249,0.1397523,0.1506047,0.1610165,0.1769687,0.1813237,0.0,18.82079,16.33614,17.93322,4.913864,4.070616,1.984556,2.010129,4.222035,6.824912,7.404796,8.511033,9.220369,10.98934,11.40222,0.0,49.76968,0.0,2.954991,2.392798
1417,18112004.0,5.627913,135.8296,0.0,-2.899402,33.19949,0.04054623,0.0001554038,0.04413663,0.001168411,1165.475,1.727291,0.0,0.3182183,0.3885605,0.3333678,0.1642272,0.1076537,0.03180309,0.03808365,0.0751431,0.1350977,0.1397958,0.1506571,0.1609706,0.177002,0.1813561,0.0,19.16954,16.4798,18.01705,4.942719,4.097596,1.987739,2.01389,4.226971,6.831219,7.410958,8.51652,9.225887,10.99236,11.40516,0.0,3.052239,0.0,2.954991,2.414894
1418,19112004.0,5.606516,135.8304,0.0,-2.899402,33.22801,0.04054623,0.0001554038,0.04413663,0.001168412,1165.469,1.738417,0.0,0.4726473,0.2893797,0.2567136,0.102743,0.08422516,0.0335145,0.03766316,0.07517897,0.1351792,0.1398476,0.1507104,0.1609977,0.1770354,0.1813879,0.0,19.27558,16.55473,18.0798,4.988414,4.128603,1.991413,2.017669,4.231959,6.837527,7.417111,8.522006,9.231393,10.99539,11.40809,0.0,15.52139,0.0,2.954991,2.434876
1419,20112004.0,5.586098,135.831,0.0,-2.899402,33.2533,0.04054623,0.0001554061,0.04413663,0.001168433,1165.463,1.749777,0.0,0.5617502,0.2781113,0.2437683,0.08295381,0.07496274,0.0316282,0.03661992,0.07497966,0.1352237,0.1399021,0.1507647,0.1610233,0.1770689,0.1814197,0.0,19.4382,16.60005,18.11999,5.010905,4.14891,1.995321,2.021423,4.236939,6.843835,7.423262,8.527493,9.236901,10.99841,11.411,0.0,24.26415,0.0,2.954991,2.454031
1420,21112004.0,5.569566,135.8313,0.0,-2.899402,33.27684,0.04054623,0.0001554273,0.04413663,0.001168621,1165.456,1.758,0.0,0.584315,0.2668582,0.2275567,0.07075913,0.06927757,0.02791639,0.03439036,0.07462359,0.1352328,0.1399551,0.1508195,0.161043,0.1771023,0.1814515,0.0,19.59173,16.63382,18.15021,5.025221,4.164885,1.998496,2.024939,4.241885,6.850142,7.42941,8.532979,9.242401,11.00143,11.41393,0.0,25.54354,0.0,2.954991,2.469651
1421,22112004.0,5.550644,135.8318,0.0,-2.899402,33.3002,0.04054623,0.0001554273,0.04413663,0.001134078,1165.448,1.767896,0.0,0.6637949,0.2820404,0.2374,0.0683734,0.06800832,0.02678183,0.03450812,0.074362,0.1352145,0.1400059,0.1508736,0.1610699,0.17715,0.181483,0.0,19.77699,16.66598,18.17863,5.036087,4.178922,2.000927,2.028373,4.246812,6.85645,7.435564,8.538466,9.247895,11.00446,11.41685,0.0,29.15794,0.0,2.954991,2.487407
1422,23112004.0,5.535873,135.8319,0.0,-2.899402,33.32339,0.04054623,0.0001554378,0.04413663,0.001094463,1165.441,1.774978,0.0,0.5364454,0.247051,0.2204368,0.06465515,0.06518264,0.02637113,0.03377592,0.07429459,0.1351819,0.1400507,0.1509281,0.1610776,0.1771734,0.1815152,0.0,19.96368,16.69697,18.20762,5.046123,4.192246,2.00318,2.031705,4.251755,6.862758,7.441714,8.543908,9.253322,11.00748,11.41958,0.0,25.91065,0.0,2.954991,2.501444
1423,24112004.0,5.52111,135.8321,0.0,-2.899402,33.3451,0.04054623,0.0001554598,0.04413663,0.001094662,1165.433,1.782448,0.0,0.6294395,0.256434,0.2135489,0.06230626,0.06120283,0.02536409,0.03294691,0.07414142,0.1351269,0.1400924,0.150982,0.1611001,0.1772037,0.1815463,0.0,20.10102,16.72064,18.22764,5.053926,4.203228,2.005179,2.034738,4.256713,6.869065,7.447865,8.549338,9.258754,11.0105,11.42145,0.0,27.89256,0.0,2.954991,2.51546
1424,25112004.0,5.506835,135.8324,0.0,-2.899402,33.3665,0.04054623,0.0001554682,0.04413663,0.001025583,1165.425,1.789318,0.0,0.634282,0.2607774,0.2126002,0.0601024,0.05838839,0.02476654,0.0328688,0.07411127,0.1350824,0.1401312,0.1510355,0.1611318,0.1773097,0.1815541,0.0,20.25117,16.74196,18.24409,5.060545,4.212497,2.006951,2.037711,4.261672,6.875373,7.454016,8.554769,9.264181,11.01354,11.42554,0.0,27.13358,0.0,2.954991,2.528908
1425,26112004.0,5.486314,135.8331,0.0,-2.899402,33.39048,0.04054623,0.0001554698,0.04413663,0.0008759687,1165.417,1.80101,0.0,0.5889176,0.5033129,0.2717669,0.06919225,0.06233547,0.02512455,0.03318057,0.07415394,0.1350495,0.1401676,0.1510885,0.1611785,0.17729,0.1816014,0.0,20.49829,16.79078,18.26957,5.06784,4.222047,2.008661,2.040652,4.26663,6.881681,7.460164,8.560199,9.269608,11.01657,11.42843,0.0,2.24543,0.0,2.954991,2.548042
1426,27112004.0,5.473506,135.8332,0.0,-2.899402,33.41563,0.04054623,0.0001554862,0.04413663,0.0007396839,1165.409,1.806947,0.0,0.3786218,0.2598506,0.2176706,0.0696634,0.05951134,0.02593388,0.0317319,0.07416657,0.135031,0.1402034,0.1511411,0.1611471,0.177307,0.1816387,0.0,20.61652,16.87033,18.30886,5.083802,4.233376,2.010608,2.043586,4.271588,6.887989,7.466316,8.565629,9.275035,11.01959,11.43011,0.0,14.98453,0.0,2.954991,2.560206
1427,28112004.0,5.467447,135.8327,0.0,-2.899402,33.4357,0.04054623,0.0001554982,0.04413663,0.0007397945,1165.398,1.808287,0.0,0.3903621,0.1794047,0.1720298,0.05291677,0.0506048,0.02391089,0.03168277,0.07394887,0.135007,0.1402403,0.1511933,0.1611443,0.1773362,0.1816702,0.0,20.67828,16.88781,18.32162,5.090789,4.241332,2.012384,2.046298,4.276526,6.894296,7.472439,8.571059,9.280415,11.02261,11.42928,0.0,9.427115,0.0,2.954991,2.566119
1428,29112004.0,5.460305,135.8326,0.0,-2.899402,33.45399,0.04054623,0.0001555122,0.04413663,0.0007399259,1165.386,1.810445,0.0,0.4105259,0.1735298,0.1627479,0.04862309,0.04683838,0.02296178,0.03043362,0.07374555,0.1349774,0.1402762,0.1512451,0.1611582,0.1773711,0.1817019,0.0,20.70919,16.89182,18.32434,5.093633,4.246427,2.013726,2.048879,4.281425,6.900604,7.478514,8.576488,9.285759,11.02564,11.43149,0.0,11.42494,0.0,2.954991,2.572985
1429,30112004.0,5.454156,135.8324,0.0,-2.899402,33.47202,0.04054623,0.0001555167,0.04413663,0.0007399675,1165.375,1.812068,0.0,0.4089145,0.1800452,0.156863,0.04695674,0.04439899,0.02243705,0.03065835,0.07366618,0.1349371,0.1403087,0.1512965,0.1611701,0.1774046,0.1817332,0.0,20.7403,16.89811,18.32388,5.09532,4.250171,2.014884,2.051325,4.286282,6.906912,7.484591,8.581919,9.291108,11.02859,11.42886,0.0,10.27919,0.0,2.954991,2.578806
1430,1122004.0,5.447419,135.8323,0.0,-2.899402,33.48995,0.04054623,0.0001555169,0.04413663,0.0007399709,1165.363,1.814001,0.0,0.4446284,0.1814658,0.1575952,0.04620329,0.04345889,0.02217408,0.0304945,0.07361866,0.1348666,0.1403382,0.1513472,0.1611859,0.1774371,0.1817655,0.0,20.7763,16.90441,18.32265,5.096505,4.253168,2.015922,2.053719,4.291105,6.913219,7.490665,8.587301,9.296457,11.03154,11.42828,0.0,11.14281,0.0,2.954991,2.585086
1431,2122004.0,5.438354,135.8324,0.0,-2.899402,33.50806,0.04054623,0.0001555169,0.04413663,0.0007399709,1165.351,1.817848,0.0,0.5775056,0.1837688,0.1612258,0.04621578,0.04335898,0.0220766,0.03033752,0.07356729,0.1348344,0.1403663,0.1513972,0.1612125,0.1774709,0.1817975,0.0,20.84235,16.90769,18.32241,5.097552,4.255917,2.016898,2.056042,4.295889,6.919527,7.496738,8.592675,9.301803,11.03448,11.43328,0.0,16.12621,0.0,2.954991,2.593482
1432,3122004.0,5.427905,135.8327,0.0,-2.899402,33.5263,0.04054623,0.0001555169,0.04413663,0.0007399709,1165.34,1.82303,0.0,0.44792,0.1786286,0.1649382,0.04633747,0.04344248,0.0220496,0.03024545,0.07353178,0.1348234,0.1403943,0.1514466,0.1612264,0.177504,0.1818298,0.0,20.92707,16.90922,18.32355,5.098639,4.258645,2.01785,2.058312,4.300632,6.925835,7.502816,8.598049,9.307075,11.03743,11.44023,0.0,24.45426,0.0,2.954991,2.603146
1433,4122004.0,5.409848,135.8337,0.0,-2.899402,33.54525,0.04054623,0.0001555234,0.04413663,0.0007400322,1165.332,1.835956,0.0,0.7026877,0.218068,0.1837298,0.05092652,0.04527834,0.02219675,0.03016391,0.07350527,0.1347954,0.1404233,0.1514957,0.1612632,0.1775377,0.181862,0.0,21.06229,16.91155,18.32787,5.100121,4.261522,2.018796,2.060527,4.305335,6.932142,7.50889,8.603422,9.312346,11.04037,11.45144,0.0,44.25373,0.0,2.954991,2.619807
1434,5122004.0,5.400912,135.8339,0.0,-2.899402,33.56613,0.04054623,0.000155562,0.04413663,0.0006506977,1165.324,1.839533,0.0,0.4744087,0.2798595,0.1846999,0.05354456,0.04510738,0.02238441,0.02686738,0.07322121,0.1348077,0.1404546,0.1515451,0.1612685,0.1776951,0.1818452,0.0,21.26277,16.93776,18.33719,5.102964,4.265125,2.019806,2.062508,4.31,6.93845,7.514965,8.608796,9.317618,11.04339,11.45415,0.0,18.80862,0.0,2.954991,2.628069
1435,6122004.0,5.391317,135.8341,0.0,-2.899402,33.58577,0.04054623,0.0001555813,0.04413663,0.0004926187,1165.314,1.84358,0.0,0.4609423,0.2169109,0.178315,0.04879356,0.04374748,0.02223269,0.02877351,0.07314423,0.1348168,0.140489,0.1515953,0.1612799,0.1776347,0.1819023,0.0,21.36275,16.96104,18.34533,5.105909,4.268316,2.020859,2.064315,4.31462,6.944758,7.521005,8.614169,9.322886,11.04643,11.4566,0.0,19.65522,0.0,2.954991,2.63691
1436,7122004.0,5.383479,135.8342,0.0,-2.899402,33.60444,0.04054623,0.0001556067,0.04413663,0.0003431989,1165.303,1.846147,0.0,0.4394143,0.1945569,0.169311,0.04694791,0.04272996,0.02207183,0.02890831,0.07323801,0.1347969,0.1405264,0.1516485,0.1612731,0.1776389,0.1819434,0.0,21.4433,16.97099,18.35056,5.107601,4.27108,2.021868,2.06635,4.319267,6.951068,7.527004,8.619543,9.328162,11.04946,11.45732,0.0,18.22247,0.0,2.954991,2.644138
1437,8122004.0,5.374867,135.8343,0.0,-2.899402,33.62259,0.04054623,0.0001556199,0.04413663,0.0002663682,1165.292,1.84924,0.0,0.3742388,0.1890666,0.169144,0.04640457,0.04231104,0.02193507,0.02912755,0.07336751,0.1348225,0.140565,0.1516994,0.1612762,0.1776652,0.1819802,0.0,21.50439,16.97746,18.35359,5.108762,4.273449,2.02282,2.068444,4.323916,6.957421,7.533003,8.624916,9.333371,11.05241,11.46181,0.0,20.22134,0.0,2.954991,2.652064
1438,9122004.0,5.361809,135.835,0.0,-2.899402,33.64135,0.04054623,0.0001556256,0.04413663,0.000266422,1165.281,1.856411,0.0,0.6012975,0.2327484,0.188117,0.04819959,0.04370296,0.02201098,0.0296434,0.07346983,0.134832,0.1406046,0.1517497,0.1613052,0.1776994,0.1820155,0.0,21.6074,16.98674,18.35857,5.109945,4.275831,2.023746,2.070553,4.328567,6.963775,7.539004,8.63029,9.338561,11.05536,11.46558,0.0,27.69557,0.0,2.954991,2.664065
1439,10122004.0,5.351532,135.8354,0.0,-2.899402,33.66113,0.04054623,0.0001556292,0.04413663,0.0002664571,1165.271,1.861009,0.0,0.6145279,0.2233345,0.1841481,0.04815321,0.04449159,0.02218205,0.03000145,0.07357974,0.1348716,0.1406453,0.1517997,0.1613126,0.1777311,0.1820486,0.0,21.76104,17.00088,18.36847,5.11177,4.27889,2.024715,2.072731,4.333218,6.970137,7.545002,8.635664,9.34376,11.05831,11.46694,0.0,22.80259,0.0,2.954991,2.673542
