,DATE,RESIDUE_P,HUMUS_P,FERTZR_P,NET_PL_EXCH_P,EXCH_PO4,SUR_DOP+SED_FLX,SUB_DOP_FLX,SUR_DIP_FLX,SUB_DIP_FLX,PRECIP_P,MICRO_P,FIRE_POX_EMIT,PO4_1,PO4_2,PO4_3,PO4_4,PO4_5,PO4_6,PO4_7,PO4_8,PO4_9,PO4_10,PO4_11,PO4_12,PO4_13,PO4_14,PO4_15,EXCH_P_1,EXCH_P_2,EXCH_P_3,EXCH_P_4,EXCH_P_5,EXCH_P_6,EXCH_P_7,EXCH_P_8,EXCH_P_9,EXCH_P_10,EXCH_P_11,EXCH_P_12,EXCH_P_13,EXCH_P_14,EXCH_P_15,PO4_RES,EXCH_P_RES,ECO_HVST_P
1131,6022004.0,3.39822,135.3741,0.0,0.0,34.04535,0.0,1.980311e-08,0.0,-0.001371084,1172.054,1.200332,0.0,0.2075771,0.2343801,0.1445545,0.04666748,0.03800667,0.02055454,0.02780049,0.07192013,0.1416788,0.1471415,0.1504817,0.1552085,0.1650229,0.1702958,0.0,33.06705,32.02194,22.05756,6.984514,5.497756,2.224436,2.070275,4.590676,7.712476,8.219339,8.538587,8.966151,9.896283,10.33649,0.0,0.2266324,0.0,0.0
1132,7022004.0,3.397831,135.3739,0.0,0.0,34.0608,0.0,1.980311e-08,0.0,-0.001387266,1172.04,1.199648,0.0,0.2077595,0.2364932,0.1456641,0.04694601,0.03819832,0.02063112,0.02778954,0.07194781,0.1417317,0.1471937,0.1505385,0.1552557,0.1650638,0.1703474,0.0,33.0558,32.0077,22.04837,6.98196,5.49595,2.224531,2.071389,4.594219,7.717504,8.224578,8.544017,8.971268,9.900547,10.33838,0.0,0.2561372,0.0,0.0
1133,8022004.0,3.39739,135.3739,0.0,0.0,34.07624,0.0,1.980519e-08,0.0,-0.001387266,1172.025,1.198852,0.0,0.2080028,0.2268342,0.1419907,0.04643646,0.03801525,0.02072179,0.027873,0.07197497,0.1417845,0.1472461,0.1505955,0.1553047,0.1651097,0.1703977,0.0,33.04474,31.99322,22.03928,6.979477,5.494202,2.224642,2.072471,4.59773,7.722532,8.229815,8.549447,8.976385,9.904811,10.34133,0.0,0.3027278,0.0,0.0
1134,9022004.0,3.397073,135.3738,0.0,0.0,34.09153,0.0,1.981664e-08,0.0,-0.001387266,1172.01,1.199048,0.0,0.1989802,0.2308487,0.1412942,0.04598226,0.03763496,0.02055958,0.02783802,0.07200137,0.1418368,0.1472985,0.1506523,0.155356,0.1651565,0.1704448,0.0,33.03151,31.97699,22.02929,6.97679,5.492341,2.224742,2.073519,4.60124,7.72756,8.235059,8.554876,8.981502,9.909081,10.34652,0.0,0.145406,0.0,0.0
1135,10022004.0,3.396657,135.3737,0.0,0.0,34.10682,0.0,1.982001e-08,0.0,-0.001387266,1171.995,1.19897,0.0,0.2024925,0.2299526,0.1419611,0.04620541,0.03775406,0.02049916,0.027661,0.07202695,0.141889,0.147351,0.1507092,0.155406,0.1652034,0.1704908,0.0,33.01809,31.96111,22.01935,6.974069,5.490441,2.224823,2.074517,4.604751,7.732588,8.240295,8.560287,8.986619,9.913339,10.35145,0.0,0.1799272,0.0,0.0
1136,11022004.0,3.395868,135.3737,0.0,0.0,34.12199,0.0,1.982001e-08,0.0,-0.001387266,1171.981,1.197784,0.0,0.2101337,0.2359661,0.1435872,0.04634729,0.03776901,0.02044981,0.02746762,0.07205267,0.1419416,0.1474031,0.1507658,0.1554567,0.1652495,0.1705368,0.0,33.00607,31.94439,22.00903,6.971278,5.488504,2.224902,2.075472,4.608249,7.737616,8.245535,8.56566,8.991726,9.917545,10.35714,0.0,0.4613505,0.0,0.0
1137,12022004.0,3.395247,135.3737,0.0,0.0,34.13726,0.0,1.982001e-08,0.0,-0.001387266,1171.966,1.196708,0.0,0.2125991,0.239898,0.1462405,0.04701553,0.03816654,0.02052072,0.02732529,0.0720794,0.1419941,0.1474555,0.1508222,0.1555066,0.1652951,0.1705821,0.0,32.99556,31.9299,21.99955,6.968605,5.486612,2.224979,2.076393,4.611729,7.742644,8.250776,8.571033,8.996765,9.921738,10.35995,0.0,0.5202416,0.0,0.0
1138,13022004.0,3.394129,135.3737,0.0,0.0,34.15253,0.0,1.982001e-08,0.0,-0.001387266,1171.952,1.19474,0.0,0.217794,0.2307078,0.1428843,0.04666651,0.03813764,0.02061904,0.02733451,0.07210831,0.1420453,0.1475083,0.1508786,0.1555572,0.1653412,0.1706278,0.0,32.98591,31.91453,21.9902,6.966055,5.484811,2.225072,2.077305,4.615208,7.747672,8.256017,8.576406,9.001804,9.925919,10.36463,0.0,0.8915051,0.0,0.0
1139,14022004.0,3.393243,135.3737,0.0,0.0,34.16775,0.0,1.982001e-08,0.0,-0.001387266,1171.938,1.193188,0.0,0.2179165,0.2367274,0.1442368,0.04663071,0.03801059,0.02058128,0.02735162,0.07213929,0.1420949,0.1475611,0.1509352,0.1556076,0.1653869,0.1706733,0.0,32.97666,31.89889,21.9804,6.963394,5.482958,2.225162,2.078211,4.618689,7.752699,8.261255,8.58178,9.006844,9.93011,10.36861,0.0,0.9229419,0.0,0.0
1140,15022004.0,3.392673,135.3737,0.0,0.0,34.18305,0.0,1.982001e-08,0.0,-0.001387266,1171.923,1.192154,0.0,0.2152202,0.235526,0.1451256,0.04699407,0.03824862,0.02064211,0.02738764,0.0721707,0.1421443,0.1476142,0.1509917,0.1556579,0.1654321,0.1707189,0.0,32.96732,31.88476,21.97126,6.960845,5.481148,2.225259,2.079108,4.622169,7.757751,8.266496,8.587153,9.011883,9.934292,10.37098,0.0,0.7423919,0.0,0.0
1141,16022004.0,3.391907,135.3736,0.0,0.0,34.1983,0.0,1.982001e-08,0.0,-0.001387266,1171.909,1.190775,0.0,0.2161759,0.231135,0.1425367,0.04647469,0.03800629,0.02066381,0.02743768,0.0722025,0.142194,0.1476674,0.1510483,0.1557086,0.1654778,0.1707642,0.0,32.95787,31.86952,21.96185,6.958304,5.479366,2.225365,2.080006,4.625641,7.762825,8.271734,8.592527,9.016922,9.938483,10.3752,0.0,0.769513,0.0,0.0
1142,17022004.0,3.390874,135.3737,0.0,0.0,34.21346,0.0,1.982001e-08,0.0,-0.001387266,1171.895,1.188947,0.0,0.2201758,0.2256227,0.1411464,0.04613803,0.03777469,0.020593,0.02745344,0.07223272,0.1422438,0.1477207,0.151105,0.1557598,0.1655238,0.1708093,0.0,32.94868,31.85402,21.95201,6.955664,5.477531,2.225464,2.080901,4.629091,7.767898,8.276917,8.597901,9.021961,9.942664,10.38034,0.0,0.9641229,0.0,0.0
1143,18022004.0,3.389275,135.3738,0.0,0.0,34.2285,0.0,1.982001e-08,0.0,-0.001387266,1171.881,1.186374,0.0,0.2339275,0.2308006,0.1387143,0.04560028,0.03732827,0.02040974,0.02734177,0.07226265,0.1422937,0.1477734,0.1511617,0.1558121,0.1655704,0.1708544,0.0,32.94161,31.8384,21.94012,6.952748,5.475553,2.225543,2.081781,4.632539,7.772972,8.282083,8.603274,9.027,9.946855,10.38924,0.0,1.36155,0.0,0.0
1144,19022004.0,3.387654,135.3739,0.0,0.0,34.24353,0.0,1.982255e-08,0.0,-0.001387266,1171.867,1.183853,0.0,0.2398889,0.2355433,0.1386575,0.04594293,0.03742544,0.02033123,0.02715159,0.07229433,0.1423439,0.1478261,0.1512183,0.155864,0.1656162,0.1708995,0.0,32.93535,31.82397,21.92748,6.94967,5.473462,2.225602,2.082643,4.635989,7.778046,8.287245,8.608615,9.03204,9.951037,10.39771,0.0,1.582723,0.0,0.0
1145,20022004.0,3.386067,135.374,0.0,0.0,34.25856,0.0,1.982412e-08,0.0,-0.001387266,1171.853,1.18176,0.0,0.2479987,0.2374842,0.1380515,0.04625634,0.03750083,0.02032597,0.027027,0.07232779,0.1423949,0.1478789,0.1512747,0.1559153,0.1656622,0.1709444,0.0,32.93319,31.81014,21.91374,6.946519,5.471317,2.225657,2.083494,4.639438,7.783119,8.29241,8.613933,9.037079,9.955227,10.40668,0.0,1.600213,0.0,0.0
1146,21022004.0,3.384606,135.374,0.0,0.0,34.27356,0.0,1.982569e-08,0.0,-0.001387266,1171.84,1.179497,0.0,0.2403606,0.2368252,0.1390205,0.04655856,0.03758535,0.02034906,0.02696344,0.07236624,0.1424479,0.1479315,0.1513311,0.1559666,0.1657073,0.1709897,0.0,32.92742,31.79644,21.9,6.943351,5.46914,2.225713,2.084351,4.642887,7.788193,8.297573,8.619249,9.042118,9.959411,10.41423,0.0,1.610221,0.0,0.0
1147,22022004.0,3.383084,135.3741,0.0,0.0,34.2885,0.0,1.982721e-08,0.0,-0.001387266,1171.826,1.177522,0.0,0.2485414,0.2380253,0.1369993,0.04665462,0.03755285,0.02036591,0.02693716,0.07240397,0.1425012,0.1479847,0.1513876,0.1560184,0.1657533,0.1710346,0.0,32.92514,31.7829,21.88477,6.940112,5.466908,2.225778,2.085218,4.646335,7.793266,8.302735,8.624567,9.04714,9.963603,10.42321,0.0,1.573931,0.0,0.0
1148,23022004.0,3.382549,135.374,0.0,0.0,34.30341,0.0,1.982721e-08,0.0,-0.001499092,1171.812,1.17697,0.0,0.2286504,0.2346689,0.1437143,0.04711827,0.03761781,0.02038839,0.02693687,0.07244027,0.1425547,0.1480383,0.1514441,0.1560803,0.1659098,0.1710367,0.0,32.91891,31.76908,21.87044,6.936884,5.464632,2.225843,2.086102,4.649784,7.79834,8.307901,8.629884,9.05211,9.967875,10.42819,0.0,0.9592612,0.0,0.0
1149,24022004.0,3.382134,135.3738,0.0,0.0,34.31841,0.0,1.982721e-08,0.0,-0.001645168,1171.798,1.176518,0.0,0.2176501,0.233792,0.1486999,0.04718995,0.0376935,0.02041467,0.02694971,0.07247591,0.1426081,0.1480924,0.151501,0.1561334,0.165875,0.1710971,0.0,32.90984,31.75496,21.85829,6.933709,5.462345,2.225914,2.087007,4.653234,7.803413,8.313065,8.635201,9.057132,9.972138,10.43159,0.0,0.5412934,0.0,0.0
1150,25022004.0,3.381625,135.3737,0.0,0.0,34.33337,0.0,1.982721e-08,0.0,-0.001783891,1171.784,1.176073,0.0,0.2145626,0.233247,0.145312,0.04686319,0.03768971,0.02043773,0.02697108,0.07251099,0.1426622,0.1481465,0.151558,0.1561799,0.1658951,0.1711499,0.0,32.89919,31.74073,21.8469,6.930516,5.460057,2.22599,2.087933,4.656658,7.808487,8.318228,8.640517,9.062093,9.976332,10.43646,0.0,0.4037151,0.0,0.0
1151,26022004.0,3.380167,135.3737,0.0,0.0,34.3483,0.0,1.982721e-08,0.0,-0.001814779,1171.77,1.173859,0.0,0.2269221,0.2353681,0.1378832,0.04650035,0.03755422,0.02044826,0.02699286,0.07254554,0.1427163,0.148201,0.1516146,0.1562273,0.165937,0.1712025,0.0,32.89006,31.72684,21.83389,6.927242,5.457747,2.226065,2.08888,4.660077,7.813561,8.323392,8.645835,9.067055,9.980515,10.4441,0.0,0.9719107,0.0,0.0
1152,27022004.0,3.378277,135.3738,0.0,0.0,34.36311,0.0,1.982721e-08,0.0,-0.001814779,1171.755,1.170997,0.0,0.2409899,0.2376691,0.1334581,0.04642615,0.03736651,0.02044042,0.02700533,0.0725796,0.14277,0.1482556,0.1516716,0.1562771,0.165983,0.1712529,0.0,32.88374,31.7134,21.81798,6.923816,5.455359,2.226145,2.089849,4.663494,7.818635,8.328555,8.651152,9.072017,9.984702,10.45371,0.0,1.539395,0.0,0.0
1153,28022004.0,3.377021,135.3738,0.0,0.0,34.37783,0.0,1.982721e-08,0.0,-0.001814779,1171.742,1.169411,0.0,0.2444113,0.2384556,0.1373303,0.04592511,0.03707873,0.02042131,0.02699543,0.07260961,0.1428242,0.1483102,0.1517281,0.1563278,0.166028,0.1712997,0.0,32.87927,31.70013,21.80044,6.920228,5.452868,2.226219,2.090836,4.666914,7.823708,8.333716,8.656455,9.076979,9.988894,10.46271,0.0,1.380969,0.0,0.0
1154,29022004.0,3.377078,135.3738,0.0,0.0,34.39205,0.0,2.324726e-08,0.0,-0.001814734,1171.727,1.172267,0.0,0.1288792,0.2166878,0.1427194,0.04497839,0.03691328,0.02040109,0.02670828,0.07264279,0.1428787,0.148365,0.1517848,0.1563893,0.1660728,0.171345,0.0,32.84318,31.68192,21.78439,6.916227,5.450219,2.226295,2.091826,4.670331,7.828782,8.338881,8.661716,9.081941,9.993078,10.47031,0.0,0.2484093,0.0,0.0
1155,1032004.0,3.377505,135.3739,0.0,0.0,34.40461,0.0,3.960347e-08,0.0,-0.001814514,1171.714,1.176828,0.0,0.1247062,0.2053998,0.1461966,0.04530399,0.03693333,0.02038753,0.02400507,0.07267009,0.142933,0.1484195,0.1518411,0.1564397,0.1661175,0.1713898,0.0,32.7506,31.63744,21.76924,6.911639,5.447389,2.226371,2.092759,4.673749,7.833855,8.344011,8.666976,9.0869,9.997226,10.4775,0.0,0.2723595,0.0,0.0
1156,2032004.0,3.377555,135.3738,0.0,0.0,34.41807,0.0,5.565871e-08,0.0,-0.001814305,1171.7,1.178393,0.0,0.1591441,0.2234797,0.1437667,0.04798656,0.03714723,0.02038937,0.02556614,0.07250788,0.1429875,0.1484735,0.1518975,0.1564903,0.1661619,0.1714341,0.0,32.70522,31.60558,21.75327,6.907645,5.444463,2.226446,2.093496,4.677146,7.838929,8.349099,8.672236,9.091866,10.00133,10.4821,0.0,0.159235,0.0,0.0
1157,3032004.0,3.377394,135.3737,0.0,0.0,34.43188,0.0,6.785906e-08,0.0,-0.001814145,1171.686,1.179291,0.0,0.1736302,0.2295291,0.1425185,0.04722549,0.03695601,0.0204178,0.02566512,0.07246042,0.1430435,0.1485276,0.1519535,0.1565415,0.1662061,0.1714783,0.0,32.67079,31.57934,21.73708,6.903828,5.441429,2.226526,2.094508,4.680533,7.844002,8.354186,8.677497,9.096825,10.00544,10.48591,0.0,0.1678301,0.0,0.0
1158,4032004.0,3.377195,135.3736,0.0,0.0,34.44569,0.0,5.012957e-07,0.0,-0.001806993,1171.672,1.179979,0.0,0.1015708,0.2203746,0.1418191,0.04177232,0.03678964,0.01866012,0.02186056,0.07236034,0.1430996,0.1485815,0.1520096,0.1565955,0.1662505,0.1715224,0.0,32.63185,31.55522,21.72121,6.899366,5.438274,2.226588,2.095285,4.683947,7.849076,8.359274,8.682757,9.101787,10.00955,10.48933,0.0,1.547756,0.0,0.0
1159,5032004.0,3.377217,135.3735,0.0,0.0,34.4589,0.0,1.479203e-06,0.0,-0.001795262,1171.659,1.181593,0.0,0.1796202,0.2230508,0.137313,0.04354065,0.03376516,0.01977801,0.02489776,0.07207863,0.1431521,0.1486355,0.1520657,0.1566414,0.1662962,0.1715663,0.0,32.57797,31.52752,21.70354,6.892656,5.433853,2.226195,2.096048,4.687335,7.854149,8.364359,8.688018,9.106752,10.01366,10.49457,0.0,1.065218,0.0,0.0
1160,6032004.0,3.377536,135.3739,0.0,0.0,34.4722,0.0,1.486861e-06,0.0,-0.001795163,1171.645,1.195518,0.0,0.09094695,0.2202078,0.133942,0.04311191,0.03398611,0.02027391,0.02624611,0.07218869,0.1431908,0.1486895,0.1521214,0.1566942,0.1663446,0.1716094,0.0,32.53286,31.49986,21.68355,6.886421,5.428494,2.22625,2.097272,4.690774,7.859223,8.36945,8.693278,9.11171,10.01777,10.5053,0.0,0.01066969,0.0,0.0
1161,7032004.0,3.376892,135.3747,0.0,0.0,34.48525,0.0,1.486878e-06,0.0,-0.001795163,1171.63,1.215639,0.0,0.1155287,0.2228646,0.133778,0.04231464,0.03467185,0.02030656,0.02663485,0.07223304,0.1432244,0.1487435,0.1521772,0.1567477,0.1663903,0.1716536,0.0,32.47362,31.47116,21.66183,6.879731,5.4234,2.226336,2.098636,4.694269,7.864296,8.374537,8.698539,9.116676,10.02188,10.51641,0.0,0.02964075,0.0,0.0
1162,8032004.0,3.376027,135.3757,0.0,0.0,34.49839,0.0,1.48689e-06,0.0,-0.001795163,1171.616,1.237026,0.0,0.09794092,0.2242216,0.1376176,0.04474371,0.03307277,0.02015319,0.02671129,0.07225294,0.1432571,0.1487976,0.1522331,0.1567999,0.1664345,0.1716979,0.0,32.41943,31.44266,21.64052,6.873528,5.418303,2.226418,2.099999,4.697802,7.86937,8.379624,8.703799,9.121588,10.02599,10.52504,0.0,0.0131006,0.0,0.0
1163,9032004.0,3.374858,135.3768,0.0,0.0,34.51163,0.0,1.486895e-06,0.0,-0.001795163,1171.602,1.256588,0.0,0.1031307,0.2272222,0.1409915,0.04537709,0.03460942,0.01958474,0.02669599,0.07225875,0.1432903,0.1488517,0.1522892,0.1568508,0.1664788,0.1717425,0.0,32.36257,31.41504,21.62079,6.867943,5.413264,2.226415,2.101334,4.70138,7.874444,8.384712,8.709037,9.12647,10.0301,10.53437,0.0,0.02345077,0.0,0.0
1164,10032004.0,3.374055,135.3776,0.0,0.0,34.52497,0.0,1.486898e-06,0.0,-0.001795163,1171.588,1.268106,0.0,0.1044774,0.2263843,0.1403317,0.04538807,0.03509795,0.02024064,0.02626966,0.07225379,0.1433225,0.1489058,0.1523446,0.1569023,0.166522,0.1717874,0.0,32.3051,31.38854,21.60204,6.862554,5.408594,2.226426,2.102608,4.704995,7.879518,8.3898,8.714241,9.131353,10.03421,10.54145,0.0,0.02837193,0.0,0.0
1165,11032004.0,3.37278,135.3788,0.0,0.0,34.53836,0.0,1.486898e-06,0.0,-0.001795163,1171.574,1.285795,0.0,0.1119656,0.2265749,0.1423799,0.04556162,0.03546104,0.02045519,0.02707002,0.07245066,0.1433287,0.1489596,0.1523999,0.1569516,0.1665648,0.171832,0.0,32.24776,31.36219,21.58379,6.857301,5.404195,2.226524,2.103911,4.708662,7.884597,8.394888,8.719444,9.136241,10.03831,10.54564,0.0,0.03931455,0.0,0.0
1166,12032004.0,3.371224,135.3801,0.0,0.0,34.55202,0.0,1.486898e-06,0.0,-0.001795163,1171.56,1.3019,0.0,0.09143759,0.2294519,0.1443789,0.04575517,0.03570591,0.02059364,0.02726984,0.07272854,0.1433669,0.1490144,0.1524555,0.1570022,0.1666093,0.1718754,0.0,32.19979,31.33714,21.56652,6.852212,5.399996,2.226663,2.105268,4.712404,7.889717,8.399973,8.724648,9.141125,10.04242,10.54962,0.0,0.03522843,0.0,0.0
1167,13032004.0,3.369354,135.3815,0.0,0.0,34.56576,0.0,1.486898e-06,0.0,-0.001795163,1171.546,1.316702,0.0,0.09636468,0.2334413,0.1466147,0.04588986,0.03575909,0.02077648,0.02741598,0.07293705,0.1434345,0.1490713,0.1525111,0.1570545,0.1666533,0.1719191,0.0,32.14546,31.31398,21.55073,6.847316,5.395974,2.226842,2.106631,4.716202,7.894836,8.405064,8.729853,9.146009,10.04647,10.55358,0.0,0.02913196,0.0,0.0
1168,14032004.0,3.36725,135.3829,0.0,0.0,34.57968,0.0,1.486898e-06,0.0,-0.001795163,1171.532,1.33168,0.0,0.09739292,0.2328853,0.1489284,0.04609578,0.0358808,0.02091399,0.02752722,0.07308967,0.1435071,0.1491302,0.1525672,0.1571021,0.1666973,0.1719624,0.0,32.09732,31.29195,21.53587,6.842549,5.392055,2.22705,2.108005,4.72003,7.899967,8.410149,8.735057,9.150888,10.0505,10.55756,0.0,0.03336214,0.0,0.0
1169,15032004.0,3.367432,135.3834,0.0,0.0,34.5926,0.0,1.504358e-06,0.0,-0.001794928,1171.518,1.336618,0.0,0.1073005,0.1894736,0.1470899,0.04862534,0.03572278,0.0209225,0.0249221,0.07311936,0.1435782,0.1491911,0.152624,0.1571559,0.1667413,0.1720056,0.0,32.00896,31.25466,21.52085,6.837922,5.388164,2.227283,2.109314,4.723879,7.905132,8.415238,8.74026,9.155773,10.05453,10.56152,0.0,0.203625,0.0,0.0
1170,16032004.0,3.367032,135.3837,0.0,0.0,34.60594,0.0,1.525745e-06,0.0,-0.001854246,1171.505,1.34042,0.0,0.09458246,0.2159433,0.1431105,0.0464866,0.035585,0.02084927,0.02623201,0.07285452,0.1436339,0.1492535,0.1526807,0.1572146,0.1668784,0.1720205,0.0,31.95779,31.22068,21.50403,6.83389,5.384175,2.227512,2.1103,4.72769,7.910297,8.420323,8.745464,9.160662,10.05861,10.56546,0.0,0.04520155,0.0,0.0
1171,17032004.0,3.365286,135.3854,0.0,0.0,34.61933,0.0,1.541413e-06,0.0,-0.001996076,1171.49,1.362793,0.0,0.07196519,0.2215867,0.1439665,0.04575312,0.03546444,0.02081836,0.0264329,0.07290132,0.1436772,0.1493153,0.1527382,0.157267,0.1668577,0.1720778,0.0,31.89462,31.19192,21.48689,6.828996,5.380025,2.227722,2.111431,4.731511,7.915498,8.425414,8.750669,9.165542,10.06272,10.56937,0.0,0.01007731,0.0,0.0
1172,18032004.0,3.362089,135.3881,0.0,0.0,34.63299,0.0,1.541413e-06,0.0,-0.002118031,1171.476,1.397648,0.0,0.0951932,0.2324226,0.1480777,0.04603712,0.03572284,0.02092957,0.02727732,0.07319044,0.143693,0.1493755,0.1527959,0.157322,0.1668819,0.1721269,0.0,31.83237,31.16654,21.47077,6.824046,5.375897,2.227943,2.112769,4.735379,7.920709,8.430502,8.755872,9.17043,10.06683,10.57332,0.0,0.01402496,0.0,0.0
1173,19032004.0,3.357602,135.3917,0.0,0.0,34.64692,0.0,1.541413e-06,0.0,-0.002118031,1171.462,1.430436,0.0,0.09719431,0.2373135,0.1516303,0.04656687,0.03601099,0.02109324,0.02753221,0.0733914,0.1437644,0.1494353,0.1528532,0.1573706,0.1669208,0.1721738,0.0,31.78123,31.14398,21.45604,6.819287,5.371892,2.228196,2.114189,4.739286,7.925928,8.435539,8.761076,9.17531,10.07087,10.57728,0.0,0.1041396,0.0,0.0
1174,20032004.0,3.348457,135.3947,0.0,0.0,34.66129,0.0,1.541413e-06,0.0,-0.002118031,1171.449,1.434557,0.0,0.2088048,0.2405843,0.1560995,0.04694363,0.03607372,0.02142224,0.02773846,0.07356121,0.1438469,0.1494956,0.1529101,0.1574202,0.1669635,0.1722197,0.0,31.74763,31.12464,21.44354,6.814857,5.36803,2.228512,2.11564,4.743217,7.931184,8.440551,8.766227,9.180199,10.0749,10.58125,0.0,4.732347,0.0,0.0
1175,21032004.0,3.338081,135.3963,0.0,0.0,34.67603,0.0,1.541413e-06,0.0,-0.002118031,1171.438,1.421001,0.0,0.2997982,0.236413,0.1529031,0.04675461,0.03607187,0.02145135,0.02781638,0.07370949,0.1439399,0.149558,0.1529672,0.1574735,0.1670071,0.172264,0.0,31.74817,31.10503,21.43128,6.810463,5.364198,2.228871,2.117109,4.74716,7.936455,8.44556,8.771374,9.185083,10.07893,10.58522,0.0,9.32656,0.0,0.0
1176,22032004.0,3.317376,135.4002,0.0,0.0,34.69087,0.0,1.541413e-06,0.0,-0.002118031,1171.432,1.389635,0.0,0.3882006,0.2410429,0.1540315,0.04701724,0.03639381,0.02145122,0.02783009,0.07378861,0.1440564,0.1496225,0.1530247,0.1575288,0.167051,0.1723073,0.0,31.7633,31.0849,21.41852,6.806142,5.360492,2.229221,2.11857,4.751101,7.941757,8.450572,8.776522,9.189947,10.08296,10.58919,0.0,18.83834,0.0,0.0
1177,23032004.0,3.305084,135.4022,0.0,0.0,34.70592,0.0,1.541413e-06,0.0,-0.002118031,1171.427,1.374336,0.0,0.4270391,0.2440957,0.1553181,0.04726045,0.03659365,0.02153885,0.02788681,0.07386082,0.1441724,0.1496875,0.1530824,0.157583,0.1670949,0.1723505,0.0,31.79199,31.06569,21.40643,6.801964,5.356904,2.229582,2.120026,4.755043,7.947086,8.455586,8.781669,9.19475,10.087,10.59316,0.0,17.8236,0.0,0.0
1178,24032004.0,3.277025,135.4075,0.0,0.0,34.72132,0.0,1.541413e-06,0.0,-0.002118031,1171.425,1.335925,0.0,0.5478927,0.2590606,0.1628507,0.04823466,0.03711278,0.02182542,0.0280175,0.07395214,0.1442621,0.1497525,0.1531402,0.1576401,0.1671389,0.1723937,0.0,31.83482,31.0489,21.39588,6.798071,5.353477,2.229978,2.121485,4.758985,7.952434,8.460598,8.786816,9.199556,10.09103,10.59713,0.0,27.45302,0.0,0.0
1179,25032004.0,3.270797,135.4081,0.0,0.0,34.7371,0.0,1.541413e-06,0.0,-0.002118031,1171.422,1.340795,0.0,0.5218775,0.2581916,0.1642922,0.04859772,0.03728576,0.02209523,0.0281894,0.07409509,0.1443813,0.1498182,0.1531983,0.1576921,0.1671829,0.172437,0.0,31.8907,31.03452,21.38739,6.794486,5.350174,2.230452,2.122971,4.762927,7.957799,8.465609,8.791964,9.204365,10.09506,10.60112,0.0,17.084,0.0,0.0
1180,26032004.0,3.258861,135.4097,0.0,0.0,34.75291,0.0,1.541413e-06,0.0,-0.002118031,1171.416,1.333929,0.0,0.4952262,0.262154,0.1678216,0.04941652,0.03788274,0.02228883,0.02830326,0.07422922,0.1445174,0.1498855,0.1532567,0.1577449,0.1672269,0.1724802,0.0,31.93684,31.02081,21.37958,6.79111,5.347057,2.23097,2.124474,4.766895,7.963193,8.470675,8.797111,9.209169,10.09909,10.60509,0.0,16.24102,0.0,0.0
1181,27032004.0,3.256863,135.4129,0.0,0.0,34.77195,0.0,5.415569e-06,0.0,-0.002103383,1171.405,1.375214,0.0,0.03783651,0.2427205,0.213579,0.1062394,0.05441687,0.02316916,0.02713509,0.07401579,0.1446253,0.1499547,0.1533155,0.1577895,0.167271,0.1725232,0.0,31.98792,31.04908,21.39211,6.796579,5.345526,2.231566,2.125821,4.770853,7.968586,8.475761,8.802258,9.213978,10.10312,10.60896,0.0,0.02886784,0.0,0.0
1182,28032004.0,3.252576,135.4164,0.0,0.0,34.78683,0.0,5.415591e-06,0.0,-0.002103383,1171.392,1.422704,0.0,0.02118522,0.2143956,0.1688971,0.06554505,0.04487147,0.024242,0.02810885,0.07413367,0.1447063,0.1500254,0.1533744,0.1578374,0.1673149,0.172566,0.0,31.87949,31.02026,21.39087,6.807425,5.346942,2.232599,2.127319,4.774815,7.97402,8.48085,8.807405,9.218783,10.10713,10.61284,0.0,0.01083033,0.0,0.0
1183,29032004.0,3.247914,135.4195,0.0,0.0,34.80078,0.0,5.415591e-06,0.0,-0.002198831,1171.379,1.462542,0.0,0.081276,0.2368332,0.1596709,0.05308238,0.04003735,0.02299356,0.02852979,0.07404626,0.1447402,0.1500965,0.153434,0.1579213,0.1674879,0.1725607,0.0,31.78884,30.99175,21.37959,6.807615,5.345211,2.23361,2.128933,4.778788,7.97946,8.485935,8.812552,9.223595,10.11121,10.61668,0.0,0.01156464,0.0,0.0
1184,30032004.0,3.244203,135.4219,0.0,0.0,34.81465,0.0,5.422209e-06,0.0,-0.002347279,1171.366,1.490523,0.0,0.0916101,0.2371949,0.1544394,0.04963515,0.03839521,0.02217029,0.02860296,0.0740322,0.1447602,0.1501668,0.1534939,0.1579808,0.1674415,0.1726215,0.0,31.71656,30.96578,21.36615,6.80426,5.342066,2.234298,2.130552,4.782773,7.984899,8.491026,8.817699,9.228401,10.11531,10.62049,0.0,0.01653992,0.0,0.0
1185,31032004.0,3.239532,135.4255,0.0,0.0,34.82859,0.0,5.434702e-06,0.0,-0.002487923,1171.352,1.52632,0.0,0.0966907,0.2388398,0.1529177,0.0494521,0.03796566,0.02197687,0.02834952,0.07405614,0.1447927,0.1502346,0.1535538,0.1580318,0.1674569,0.1726723,0.0,31.65563,30.94114,21.3517,6.800362,5.338598,2.234844,2.132072,4.78678,7.990357,8.496111,8.822847,9.233208,10.11936,10.62436,0.0,0.01393031,0.0,0.0
